LOCALIZATION,DAY,MONTH,YEAR,WEEKDAY,SCHOOLDAY,HOLIDAY,HOUR,TEMPERATURE,HUMIDITY,CHECK IN,CHECK OUT
METROPOL,20,12,2022,1,True,False,0,20,53,0,2
METROPOL,19,12,2022,0,True,False,23,19,83,0,0
METROPOL,19,12,2022,0,True,False,22,19,78,0,1
METROPOL,19,12,2022,0,True,False,21,20,78,0,18
METROPOL,19,12,2022,0,True,False,20,20,78,5,54
METROPOL,19,12,2022,0,True,False,19,21,78,18,76
METROPOL,19,12,2022,0,True,False,18,22,73,49,68
METROPOL,19,12,2022,0,True,False,17,22,73,63,32
METROPOL,19,12,2022,0,True,False,16,23,69,71,38
METROPOL,19,12,2022,0,True,False,15,23,69,46,43
METROPOL,19,12,2022,0,True,False,14,23,61,22,95
METROPOL,19,12,2022,0,True,False,13,23,65,36,82
METROPOL,19,12,2022,0,True,False,12,23,69,41,48
METROPOL,19,12,2022,0,True,False,11,23,65,53,48
METROPOL,19,12,2022,0,True,False,10,22,73,44,40
METROPOL,19,12,2022,0,True,False,9,20,78,60,39
METROPOL,19,12,2022,0,True,False,8,17,82,90,13
METROPOL,19,12,2022,0,True,False,7,18,83,95,9
METROPOL,19,12,2022,0,True,False,6,18,88,24,3
METROPOL,19,12,2022,0,True,False,5,18,94,0,0
METROPOL,19,12,2022,0,True,False,4,18,88,0,0
METROPOL,19,12,2022,0,True,False,3,18,73,0,0
METROPOL,19,12,2022,0,True,False,2,18,73,0,0
METROPOL,19,12,2022,0,True,False,1,17,77,0,0
METROPOL,19,12,2022,0,True,False,0,18,83,0,1
METROPOL,18,12,2022,6,True,False,23,18,77,0,0
METROPOL,18,12,2022,6,True,False,22,19,73,0,0
METROPOL,18,12,2022,6,True,False,21,19,78,0,2
METROPOL,18,12,2022,6,True,False,20,19,78,0,4
METROPOL,18,12,2022,6,True,False,19,20,73,4,0
METROPOL,18,12,2022,6,True,False,18,21,73,2,8
METROPOL,18,12,2022,6,True,False,17,21,69,6,5
METROPOL,18,12,2022,6,True,False,16,22,64,5,1
METROPOL,18,12,2022,6,True,False,15,22,64,1,2
METROPOL,18,12,2022,6,True,False,14,22,64,5,19
METROPOL,18,12,2022,6,True,False,13,22,60,9,20
METROPOL,18,12,2022,6,True,False,12,22,60,20,3
METROPOL,18,12,2022,6,True,False,11,22,69,13,0
METROPOL,18,12,2022,6,True,False,10,21,73,0,0
METROPOL,18,12,2022,6,True,False,9,21,73,0,0
METROPOL,18,12,2022,6,True,False,8,20,78,0,1
METROPOL,18,12,2022,6,True,False,7,20,78,0,0
METROPOL,18,12,2022,6,True,False,6,20,78,0,0
METROPOL,18,12,2022,6,True,False,5,19,83,0,1
METROPOL,18,12,2022,6,True,False,4,19,78,0,0
METROPOL,18,12,2022,6,True,False,3,18,77,0,3
METROPOL,18,12,2022,6,True,False,2,18,83,0,0
METROPOL,18,12,2022,6,True,False,1,18,77,0,5
METROPOL,18,12,2022,6,True,False,0,18,77,0,4
METROPOL,17,12,2022,5,True,False,23,18,77,2,1
METROPOL,17,12,2022,5,True,False,22,18,77,3,3
METROPOL,17,12,2022,5,True,False,21,19,73,8,5
METROPOL,17,12,2022,5,True,False,20,19,73,0,9
METROPOL,17,12,2022,5,True,False,19,20,68,2,10
METROPOL,17,12,2022,5,True,False,18,21,69,9,10
METROPOL,17,12,2022,5,True,False,17,21,69,17,3
METROPOL,17,12,2022,5,True,False,16,21,69,8,3
METROPOL,17,12,2022,5,True,False,15,23,61,4,2
METROPOL,17,12,2022,5,True,False,14,22,57,2,4
METROPOL,17,12,2022,5,True,False,13,22,57,3,14
METROPOL,17,12,2022,5,True,False,12,22,53,5,16
METROPOL,17,12,2022,5,True,False,11,21,60,9,11
METROPOL,17,12,2022,5,True,False,10,21,60,24,4
METROPOL,17,12,2022,5,True,False,9,20,64,9,3
METROPOL,17,12,2022,5,True,False,8,19,64,1,2
METROPOL,17,12,2022,5,True,False,7,19,73,5,3
METROPOL,17,12,2022,5,True,False,6,19,73,0,0
METROPOL,17,12,2022,5,True,False,5,19,73,0,0
METROPOL,17,12,2022,5,True,False,4,19,68,0,0
METROPOL,17,12,2022,5,True,False,3,18,73,0,1
METROPOL,17,12,2022,5,True,False,2,19,73,0,1
METROPOL,17,12,2022,5,True,False,1,19,78,0,9
METROPOL,17,12,2022,5,True,False,0,19,73,1,6
METROPOL,16,12,2022,4,True,False,23,19,73,0,4
METROPOL,16,12,2022,4,True,False,22,19,68,2,6
METROPOL,16,12,2022,4,True,False,21,19,73,4,19
METROPOL,16,12,2022,4,True,False,20,20,64,8,49
METROPOL,16,12,2022,4,True,False,19,20,64,14,91
METROPOL,16,12,2022,4,True,False,18,21,64,40,73
METROPOL,16,12,2022,4,True,False,17,21,64,67,30
METROPOL,16,12,2022,4,True,False,16,22,57,89,22
METROPOL,16,12,2022,4,True,False,15,23,57,58,45
METROPOL,16,12,2022,4,True,False,14,23,57,30,128
METROPOL,16,12,2022,4,True,False,13,23,57,32,62
METROPOL,16,12,2022,4,True,False,12,23,61,49,52
METROPOL,16,12,2022,4,True,False,11,22,60,49,45
METROPOL,16,12,2022,4,True,False,10,22,60,49,53
METROPOL,16,12,2022,4,True,False,9,20,64,63,38
METROPOL,16,12,2022,4,True,False,8,19,73,96,19
METROPOL,16,12,2022,4,True,False,7,18,83,100,11
METROPOL,16,12,2022,4,True,False,6,18,83,20,3
METROPOL,16,12,2022,4,True,False,5,18,83,0,0
METROPOL,16,12,2022,4,True,False,4,19,73,0,0
METROPOL,16,12,2022,4,True,False,3,19,68,0,0
METROPOL,16,12,2022,4,True,False,2,18,77,0,0
METROPOL,16,12,2022,4,True,False,1,19,78,0,0
METROPOL,16,12,2022,4,True,False,0,18,83,0,2
METROPOL,15,12,2022,3,True,False,23,19,78,1,0
METROPOL,15,12,2022,3,True,False,22,19,78,0,1
METROPOL,15,12,2022,3,True,False,21,20,73,1,10
METROPOL,15,12,2022,3,True,False,20,20,73,3,51
METROPOL,15,12,2022,3,True,False,19,21,64,10,75
METROPOL,15,12,2022,3,True,False,18,22,57,38,99
METROPOL,15,12,2022,3,True,False,17,22,57,90,68
METROPOL,15,12,2022,3,True,False,16,23,57,106,34
METROPOL,15,12,2022,3,True,False,15,23,57,52,49
METROPOL,15,12,2022,3,True,False,14,23,57,23,115
METROPOL,15,12,2022,3,True,False,13,23,57,41,55
METROPOL,15,12,2022,3,True,False,12,23,57,38,58
METROPOL,15,12,2022,3,True,False,11,23,53,51,51
METROPOL,15,12,2022,3,True,False,10,22,57,58,56
METROPOL,15,12,2022,3,True,False,9,20,60,66,41
METROPOL,15,12,2022,3,True,False,8,20,64,97,24
METROPOL,15,12,2022,3,True,False,7,19,68,98,9
METROPOL,15,12,2022,3,True,False,6,19,68,27,3
METROPOL,15,12,2022,3,True,False,5,19,68,0,0
METROPOL,15,12,2022,3,True,False,4,19,73,0,0
METROPOL,15,12,2022,3,True,False,3,20,68,0,0
METROPOL,15,12,2022,3,True,False,2,20,73,0,0
METROPOL,15,12,2022,3,True,False,1,20,73,0,0
METROPOL,15,12,2022,3,True,False,0,20,78,0,6
METROPOL,14,12,2022,2,True,False,23,21,73,1,0
METROPOL,14,12,2022,2,True,False,22,21,78,0,4
METROPOL,14,12,2022,2,True,False,21,22,64,3,19
METROPOL,14,12,2022,2,True,False,20,22,69,4,37
METROPOL,14,12,2022,2,True,False,19,22,73,6,86
METROPOL,14,12,2022,2,True,False,18,23,69,41,81
METROPOL,14,12,2022,2,True,False,17,24,65,91,55
METROPOL,14,12,2022,2,True,False,16,23,89,95,40
METROPOL,14,12,2022,2,True,False,15,23,89,36,50
METROPOL,14,12,2022,2,True,False,14,24,83,32,128
METROPOL,14,12,2022,2,True,False,13,23,89,45,61
METROPOL,14,12,2022,2,True,False,12,24,83,49,52
METROPOL,14,12,2022,2,True,False,11,23,89,41,40
METROPOL,14,12,2022,2,True,False,10,23,89,46,38
METROPOL,14,12,2022,2,True,False,9,22,83,48,31
METROPOL,14,12,2022,2,True,False,8,20,83,97,22
METROPOL,14,12,2022,2,True,False,7,20,78,114,13
METROPOL,14,12,2022,2,True,False,6,20,78,21,3
METROPOL,14,12,2022,2,True,False,5,21,73,0,0
METROPOL,14,12,2022,2,True,False,4,20,83,0,0
METROPOL,14,12,2022,2,True,False,3,20,83,0,0
METROPOL,14,12,2022,2,True,False,2,19,88,0,0
METROPOL,14,12,2022,2,True,False,1,19,88,0,0
METROPOL,14,12,2022,2,True,False,0,21,83,0,4
METROPOL,13,12,2022,1,True,False,23,22,78,0,0
METROPOL,13,12,2022,1,True,False,22,22,83,1,4
METROPOL,13,12,2022,1,True,False,21,22,88,0,16
METROPOL,13,12,2022,1,True,False,20,22,88,2,34
METROPOL,13,12,2022,1,True,False,19,22,94,6,93
METROPOL,13,12,2022,1,True,False,18,23,89,40,102
METROPOL,13,12,2022,1,True,False,17,23,89,86,56
METROPOL,13,12,2022,1,True,False,16,23,89,125,58
METROPOL,13,12,2022,1,True,False,15,24,83,60,48
METROPOL,13,12,2022,1,True,False,14,24,78,27,127
METROPOL,13,12,2022,1,True,False,13,23,83,38,50
METROPOL,13,12,2022,1,True,False,12,23,83,45,55
METROPOL,13,12,2022,1,True,False,11,23,89,43,43
METROPOL,13,12,2022,1,True,False,10,22,94,59,59
METROPOL,13,12,2022,1,True,False,9,21,88,46,47
METROPOL,13,12,2022,1,True,False,8,20,88,105,22
METROPOL,13,12,2022,1,True,False,7,18,94,110,9
METROPOL,13,12,2022,1,True,False,6,19,94,31,2
METROPOL,13,12,2022,1,True,False,5,19,94,0,0
METROPOL,13,12,2022,1,True,False,4,19,94,0,0
METROPOL,13,12,2022,1,True,False,3,19,100,0,0
METROPOL,13,12,2022,1,True,False,2,19,100,0,0
METROPOL,13,12,2022,1,True,False,1,19,100,0,0
METROPOL,13,12,2022,1,True,False,0,20,94,0,4
METROPOL,12,12,2022,0,True,False,23,20,94,0,0
METROPOL,12,12,2022,0,True,False,22,21,88,0,4
METROPOL,12,12,2022,0,True,False,21,21,88,1,22
METROPOL,12,12,2022,0,True,False,20,22,88,9,58
METROPOL,12,12,2022,0,True,False,19,22,88,14,75
METROPOL,12,12,2022,0,True,False,18,22,88,58,88
METROPOL,12,12,2022,0,True,False,17,22,88,82,55
METROPOL,12,12,2022,0,True,False,16,22,88,87,25
METROPOL,12,12,2022,0,True,False,15,23,83,39,64
METROPOL,12,12,2022,0,True,False,14,23,83,25,122
METROPOL,12,12,2022,0,True,False,13,24,74,34,46
METROPOL,12,12,2022,0,True,False,12,24,78,53,54
METROPOL,12,12,2022,0,True,False,11,23,89,41,40
METROPOL,12,12,2022,0,True,False,10,23,78,42,42
METROPOL,12,12,2022,0,True,False,9,21,88,82,61
METROPOL,12,12,2022,0,True,False,8,19,83,105,20
METROPOL,12,12,2022,0,True,False,7,19,88,111,12
METROPOL,12,12,2022,0,True,False,6,19,94,22,3
METROPOL,12,12,2022,0,True,False,5,19,94,1,0
METROPOL,12,12,2022,0,True,False,4,20,88,0,1
METROPOL,12,12,2022,0,True,False,3,20,88,0,0
METROPOL,12,12,2022,0,True,False,2,20,88,0,0
METROPOL,12,12,2022,0,True,False,1,20,94,0,0
METROPOL,12,12,2022,0,True,False,0,20,94,0,2
METROPOL,11,12,2022,6,True,False,23,21,88,0,0
METROPOL,11,12,2022,6,True,False,22,21,94,2,1
METROPOL,11,12,2022,6,True,False,21,21,100,0,3
METROPOL,11,12,2022,6,True,False,20,22,94,1,2
METROPOL,11,12,2022,6,True,False,19,22,94,2,3
METROPOL,11,12,2022,6,True,False,18,23,89,6,11
METROPOL,11,12,2022,6,True,False,17,23,89,0,3
METROPOL,11,12,2022,6,True,False,16,23,89,3,6
METROPOL,11,12,2022,6,True,False,15,23,89,8,10
METROPOL,11,12,2022,6,True,False,14,24,78,5,32
METROPOL,11,12,2022,6,True,False,13,23,89,16,25
METROPOL,11,12,2022,6,True,False,12,23,89,41,5
METROPOL,11,12,2022,6,True,False,11,23,83,17,4
METROPOL,11,12,2022,6,True,False,10,23,83,5,1
METROPOL,11,12,2022,6,True,False,9,21,94,1,0
METROPOL,11,12,2022,6,True,False,8,20,88,1,0
METROPOL,11,12,2022,6,True,False,7,20,94,0,0
METROPOL,11,12,2022,6,True,False,6,20,94,0,0
METROPOL,11,12,2022,6,True,False,5,20,94,0,0
METROPOL,11,12,2022,6,True,False,4,21,88,0,0
METROPOL,11,12,2022,6,True,False,3,20,94,0,1
METROPOL,11,12,2022,6,True,False,2,21,88,0,4
METROPOL,11,12,2022,6,True,False,1,20,94,1,4
METROPOL,11,12,2022,6,True,False,0,20,94,2,8
METROPOL,10,12,2022,5,True,False,23,21,94,2,7
METROPOL,10,12,2022,5,True,False,22,22,88,0,4
METROPOL,10,12,2022,5,True,False,21,22,88,9,15
METROPOL,10,12,2022,5,True,False,20,23,83,7,13
METROPOL,10,12,2022,5,True,False,19,22,88,15,20
METROPOL,10,12,2022,5,True,False,18,22,88,20,16
METROPOL,10,12,2022,5,True,False,17,22,88,18,4
METROPOL,10,12,2022,5,True,False,16,23,89,8,3
METROPOL,10,12,2022,5,True,False,15,23,89,2,4
METROPOL,10,12,2022,5,True,False,14,24,78,14,12
METROPOL,10,12,2022,5,True,False,13,24,83,11,13
METROPOL,10,12,2022,5,True,False,12,23,89,12,10
METROPOL,10,12,2022,5,True,False,11,23,83,18,8
METROPOL,10,12,2022,5,True,False,10,23,78,4,3
METROPOL,10,12,2022,5,True,False,9,21,83,4,2
METROPOL,10,12,2022,5,True,False,8,20,88,2,1
METROPOL,10,12,2022,5,True,False,7,19,94,1,0
METROPOL,10,12,2022,5,True,False,6,20,88,1,0
METROPOL,10,12,2022,5,True,False,5,20,94,0,0
METROPOL,10,12,2022,5,True,False,4,20,94,0,0
METROPOL,10,12,2022,5,True,False,3,21,88,0,0
METROPOL,10,12,2022,5,True,False,2,21,88,0,0
METROPOL,10,12,2022,5,True,False,1,20,94,0,2
METROPOL,10,12,2022,5,True,False,0,21,88,0,2
METROPOL,9,12,2022,4,True,False,23,21,88,0,0
METROPOL,9,12,2022,4,True,False,22,21,88,0,3
METROPOL,9,12,2022,4,True,False,21,21,94,3,7
METROPOL,9,12,2022,4,True,False,20,21,94,2,40
METROPOL,9,12,2022,4,True,False,19,21,94,8,45
METROPOL,9,12,2022,4,True,False,18,22,88,27,63
METROPOL,9,12,2022,4,True,False,17,23,83,68,22
METROPOL,9,12,2022,4,True,False,16,24,78,45,14
METROPOL,9,12,2022,4,True,False,15,23,78,18,21
METROPOL,9,12,2022,4,True,False,14,24,69,25,97
METROPOL,9,12,2022,4,True,False,13,24,69,24,41
METROPOL,9,12,2022,4,True,False,12,23,83,25,44
METROPOL,9,12,2022,4,True,False,11,23,78,44,53
METROPOL,9,12,2022,4,True,False,10,22,83,58,47
METROPOL,9,12,2022,4,True,False,9,21,88,60,38
METROPOL,9,12,2022,4,True,False,8,20,88,72,18
METROPOL,9,12,2022,4,True,False,7,20,88,77,4
METROPOL,9,12,2022,4,True,False,6,20,88,17,4
METROPOL,9,12,2022,4,True,False,5,20,94,0,0
METROPOL,9,12,2022,4,True,False,4,20,88,0,0
METROPOL,9,12,2022,4,True,False,3,21,88,0,0
METROPOL,9,12,2022,4,True,False,2,20,94,0,0
METROPOL,9,12,2022,4,True,False,1,21,88,0,0
METROPOL,9,12,2022,4,True,False,0,21,83,0,0
METROPOL,8,12,2022,3,False,True,23,21,83,1,1
METROPOL,8,12,2022,3,False,True,22,21,83,0,0
METROPOL,8,12,2022,3,False,True,21,21,83,0,0
METROPOL,8,12,2022,3,False,True,20,22,78,0,5
METROPOL,8,12,2022,3,False,True,19,22,78,3,1
METROPOL,8,12,2022,3,False,True,18,22,78,3,1
METROPOL,8,12,2022,3,False,True,17,23,69,2,3
METROPOL,8,12,2022,3,False,True,16,24,74,0,1
METROPOL,8,12,2022,3,False,True,15,24,74,0,0
METROPOL,8,12,2022,3,False,True,14,25,65,1,6
METROPOL,8,12,2022,3,False,True,13,25,74,5,4
METROPOL,8,12,2022,3,False,True,12,24,74,3,4
METROPOL,8,12,2022,3,False,True,11,22,88,7,4
METROPOL,8,12,2022,3,False,True,10,22,88,3,1
METROPOL,8,12,2022,3,False,True,9,22,88,2,0
METROPOL,8,12,2022,3,False,True,8,21,94,0,0
METROPOL,8,12,2022,3,False,True,7,20,94,0,0
METROPOL,8,12,2022,3,False,True,6,21,88,0,0
METROPOL,8,12,2022,3,False,True,5,20,94,0,1
METROPOL,8,12,2022,3,False,True,4,20,94,0,0
METROPOL,8,12,2022,3,False,True,3,20,94,0,0
METROPOL,8,12,2022,3,False,True,2,20,100,0,0
METROPOL,8,12,2022,3,False,True,1,21,88,0,0
METROPOL,8,12,2022,3,False,True,0,22,88,0,1
METROPOL,7,12,2022,2,False,False,23,21,83,0,0
METROPOL,7,12,2022,2,False,False,22,22,88,1,2
METROPOL,7,12,2022,2,False,False,21,22,88,1,3
METROPOL,7,12,2022,2,False,False,20,22,88,1,18
METROPOL,7,12,2022,2,False,False,19,21,94,5,35
METROPOL,7,12,2022,2,False,False,18,22,83,10,30
METROPOL,7,12,2022,2,False,False,17,21,94,35,12
METROPOL,7,12,2022,2,False,False,16,22,83,29,17
METROPOL,7,12,2022,2,False,False,15,23,61,17,28
METROPOL,7,12,2022,2,False,False,14,23,73,13,80
METROPOL,7,12,2022,2,False,False,13,23,65,25,43
METROPOL,7,12,2022,2,False,False,12,22,64,29,43
METROPOL,7,12,2022,2,False,False,11,22,60,50,45
METROPOL,7,12,2022,2,False,False,10,22,57,48,48
METROPOL,7,12,2022,2,False,False,9,21,64,46,27
METROPOL,7,12,2022,2,False,False,8,19,68,62,18
METROPOL,7,12,2022,2,False,False,7,19,64,84,2
METROPOL,7,12,2022,2,False,False,6,18,73,16,3
METROPOL,7,12,2022,2,False,False,5,19,68,0,1
METROPOL,7,12,2022,2,False,False,4,19,68,0,0
METROPOL,7,12,2022,2,False,False,3,20,73,0,0
METROPOL,7,12,2022,2,False,False,2,20,73,0,0
METROPOL,7,12,2022,2,False,False,1,20,78,0,0
METROPOL,7,12,2022,2,False,False,0,20,78,0,0
METROPOL,6,12,2022,1,False,True,23,20,78,0,1
METROPOL,6,12,2022,1,False,True,22,20,78,1,0
METROPOL,6,12,2022,1,False,True,21,20,83,0,0
METROPOL,6,12,2022,1,False,True,20,21,73,0,4
METROPOL,6,12,2022,1,False,True,19,21,73,1,2
METROPOL,6,12,2022,1,False,True,18,22,69,2,1
METROPOL,6,12,2022,1,False,True,17,24,61,4,1
METROPOL,6,12,2022,1,False,True,16,23,69,0,0
METROPOL,6,12,2022,1,False,True,15,24,65,0,0
METROPOL,6,12,2022,1,False,True,14,24,65,2,10
METROPOL,6,12,2022,1,False,True,13,24,69,3,8
METROPOL,6,12,2022,1,False,True,12,25,57,2,1
METROPOL,6,12,2022,1,False,True,11,22,73,9,8
METROPOL,6,12,2022,1,False,True,10,21,73,8,3
METROPOL,6,12,2022,1,False,True,9,20,73,5,0
METROPOL,6,12,2022,1,False,True,8,18,73,1,0
METROPOL,6,12,2022,1,False,True,7,17,82,1,1
METROPOL,6,12,2022,1,False,True,6,18,73,1,0
METROPOL,6,12,2022,1,False,True,5,17,82,0,1
METROPOL,6,12,2022,1,False,True,4,17,82,0,0
METROPOL,6,12,2022,1,False,True,3,18,88,0,0
METROPOL,6,12,2022,1,False,True,2,18,88,0,0
METROPOL,6,12,2022,1,False,True,1,19,83,0,0
METROPOL,6,12,2022,1,False,True,0,20,83,0,0
METROPOL,5,12,2022,0,True,False,23,21,83,1,0
METROPOL,5,12,2022,0,True,False,22,21,83,0,0
METROPOL,5,12,2022,0,True,False,21,21,83,1,12
METROPOL,5,12,2022,0,True,False,20,21,78,5,26
METROPOL,5,12,2022,0,True,False,19,22,73,4,50
METROPOL,5,12,2022,0,True,False,18,22,78,26,49
METROPOL,5,12,2022,0,True,False,17,23,69,51,28
METROPOL,5,12,2022,0,True,False,16,23,69,62,35
METROPOL,5,12,2022,0,True,False,15,24,65,33,41
METROPOL,5,12,2022,0,True,False,14,24,65,23,93
METROPOL,5,12,2022,0,True,False,13,25,57,30,41
METROPOL,5,12,2022,0,True,False,12,24,54,30,62
METROPOL,5,12,2022,0,True,False,11,24,57,56,56
METROPOL,5,12,2022,0,True,False,10,23,61,55,55
METROPOL,5,12,2022,0,True,False,9,21,69,84,51
METROPOL,5,12,2022,0,True,False,8,20,73,91,21
METROPOL,5,12,2022,0,True,False,7,22,57,87,5
METROPOL,5,12,2022,0,True,False,6,20,68,21,3
METROPOL,5,12,2022,0,True,False,5,21,64,0,0
METROPOL,5,12,2022,0,True,False,4,20,73,0,1
METROPOL,5,12,2022,0,True,False,3,21,78,0,0
METROPOL,5,12,2022,0,True,False,2,21,60,0,0
METROPOL,5,12,2022,0,True,False,1,20,78,0,0
METROPOL,5,12,2022,0,True,False,0,20,78,0,1
METROPOL,4,12,2022,6,True,False,23,20,73,0,0
METROPOL,4,12,2022,6,True,False,22,20,78,1,1
METROPOL,4,12,2022,6,True,False,21,20,73,0,1
METROPOL,4,12,2022,6,True,False,20,20,73,0,5
METROPOL,4,12,2022,6,True,False,19,20,78,2,12
METROPOL,4,12,2022,6,True,False,18,22,57,3,7
METROPOL,4,12,2022,6,True,False,17,22,64,10,5
METROPOL,4,12,2022,6,True,False,16,23,53,10,7
METROPOL,4,12,2022,6,True,False,15,24,47,3,18
METROPOL,4,12,2022,6,True,False,14,25,47,5,40
METROPOL,4,12,2022,6,True,False,13,23,57,23,41
METROPOL,4,12,2022,6,True,False,12,22,64,58,21
METROPOL,4,12,2022,6,True,False,11,21,73,41,5
METROPOL,4,12,2022,6,True,False,10,20,83,8,1
METROPOL,4,12,2022,6,True,False,9,19,88,1,0
METROPOL,4,12,2022,6,True,False,8,18,94,0,0
METROPOL,4,12,2022,6,True,False,7,18,94,0,1
METROPOL,4,12,2022,6,True,False,6,18,88,0,0
METROPOL,4,12,2022,6,True,False,5,18,88,0,1
METROPOL,4,12,2022,6,True,False,4,18,94,0,1
METROPOL,4,12,2022,6,True,False,3,18,94,0,1
METROPOL,4,12,2022,6,True,False,2,19,83,0,0
METROPOL,4,12,2022,6,True,False,1,18,88,0,3
METROPOL,4,12,2022,6,True,False,0,18,88,0,0
METROPOL,3,12,2022,5,True,False,23,18,83,2,0
METROPOL,3,12,2022,5,True,False,22,18,83,0,0
METROPOL,3,12,2022,5,True,False,21,18,88,2,0
METROPOL,3,12,2022,5,True,False,20,18,88,3,5
METROPOL,3,12,2022,5,True,False,19,18,83,1,7
METROPOL,3,12,2022,5,True,False,18,18,94,2,1
METROPOL,3,12,2022,5,True,False,17,18,94,3,0
METROPOL,3,12,2022,5,True,False,16,18,94,8,3
METROPOL,3,12,2022,5,True,False,15,18,94,1,5
METROPOL,3,12,2022,5,True,False,14,19,88,4,6
METROPOL,3,12,2022,5,True,False,13,21,69,1,11
METROPOL,3,12,2022,5,True,False,12,21,78,6,8
METROPOL,3,12,2022,5,True,False,11,21,73,10,2
METROPOL,3,12,2022,5,True,False,10,20,78,8,2
METROPOL,3,12,2022,5,True,False,9,19,83,4,1
METROPOL,3,12,2022,5,True,False,8,19,78,4,0
METROPOL,3,12,2022,5,True,False,7,18,77,1,1
METROPOL,3,12,2022,5,True,False,6,19,78,0,0
METROPOL,3,12,2022,5,True,False,5,18,77,0,0
METROPOL,3,12,2022,5,True,False,4,19,73,0,0
METROPOL,3,12,2022,5,True,False,3,19,73,0,0
METROPOL,3,12,2022,5,True,False,2,19,78,0,0
METROPOL,3,12,2022,5,True,False,1,18,83,0,0
METROPOL,3,12,2022,5,True,False,0,19,78,0,1
METROPOL,2,12,2022,4,True,False,23,19,73,0,4
METROPOL,2,12,2022,4,True,False,22,19,83,2,3
METROPOL,2,12,2022,4,True,False,21,19,78,1,11
METROPOL,2,12,2022,4,True,False,20,20,73,2,34
METROPOL,2,12,2022,4,True,False,19,20,73,5,49
METROPOL,2,12,2022,4,True,False,18,20,78,27,70
METROPOL,2,12,2022,4,True,False,17,22,60,56,31
METROPOL,2,12,2022,4,True,False,16,23,53,57,26
METROPOL,2,12,2022,4,True,False,15,24,54,35,35
METROPOL,2,12,2022,4,True,False,14,24,54,19,121
METROPOL,2,12,2022,4,True,False,13,24,54,30,43
METROPOL,2,12,2022,4,True,False,12,23,61,41,56
METROPOL,2,12,2022,4,True,False,11,20,83,51,55
METROPOL,2,12,2022,4,True,False,10,21,78,41,42
METROPOL,2,12,2022,4,True,False,9,18,94,63,38
METROPOL,2,12,2022,4,True,False,8,18,94,105,22
METROPOL,2,12,2022,4,True,False,7,18,88,97,11
METROPOL,2,12,2022,4,True,False,6,18,94,21,1
METROPOL,2,12,2022,4,True,False,5,19,78,0,2
METROPOL,2,12,2022,4,True,False,4,18,73,0,0
METROPOL,2,12,2022,4,True,False,3,19,73,0,0
METROPOL,2,12,2022,4,True,False,2,18,77,0,0
METROPOL,2,12,2022,4,True,False,1,19,78,0,0
METROPOL,2,12,2022,4,True,False,0,20,78,0,0
METROPOL,1,12,2022,3,True,False,23,20,78,0,2
METROPOL,1,12,2022,3,True,False,22,20,73,0,4
METROPOL,1,12,2022,3,True,False,21,19,83,3,5
METROPOL,1,12,2022,3,True,False,20,20,78,5,28
METROPOL,1,12,2022,3,True,False,19,21,64,3,51
METROPOL,1,12,2022,3,True,False,18,22,57,34,90
METROPOL,1,12,2022,3,True,False,17,23,53,73,57
METROPOL,1,12,2022,3,True,False,16,23,53,86,26
METROPOL,1,12,2022,3,True,False,15,24,50,28,50
METROPOL,1,12,2022,3,True,False,14,23,57,21,82
METROPOL,1,12,2022,3,True,False,13,23,53,33,54
METROPOL,1,12,2022,3,True,False,12,23,53,53,58
METROPOL,1,12,2022,3,True,False,11,23,47,52,61
METROPOL,1,12,2022,3,True,False,10,21,53,50,43
METROPOL,1,12,2022,3,True,False,9,21,53,59,40
METROPOL,1,12,2022,3,True,False,8,19,64,95,26
METROPOL,1,12,2022,3,True,False,7,20,64,111,10
METROPOL,1,12,2022,3,True,False,6,19,64,28,2
METROPOL,1,12,2022,3,True,False,5,20,56,0,0
METROPOL,1,12,2022,3,True,False,4,19,60,0,0
METROPOL,1,12,2022,3,True,False,3,18,68,0,0
METROPOL,1,12,2022,3,True,False,2,19,64,0,0
METROPOL,1,12,2022,3,True,False,1,19,60,0,0
METROPOL,1,12,2022,3,True,False,0,19,68,0,1
MATA,31,12,2022,5,True,False,23,18,88,0,0
MATA,31,12,2022,5,True,False,22,18,88,1,1
MATA,31,12,2022,5,True,False,21,18,83,6,0
MATA,31,12,2022,5,True,False,20,19,78,5,4
MATA,31,12,2022,5,True,False,19,20,78,1,3
MATA,31,12,2022,5,True,False,18,21,69,2,6
MATA,31,12,2022,5,True,False,17,21,69,4,4
MATA,31,12,2022,5,True,False,16,22,64,2,6
MATA,31,12,2022,5,True,False,15,23,57,5,9
MATA,31,12,2022,5,True,False,14,23,61,4,4
MATA,31,12,2022,5,True,False,13,23,57,13,8
MATA,31,12,2022,5,True,False,12,23,50,7,14
MATA,31,12,2022,5,True,False,11,23,50,14,4
MATA,31,12,2022,5,True,False,10,22,57,6,3
MATA,31,12,2022,5,True,False,9,20,64,7,1
MATA,31,12,2022,5,True,False,8,19,68,0,0
MATA,31,12,2022,5,True,False,7,20,64,0,0
MATA,31,12,2022,5,True,False,6,20,60,0,0
MATA,31,12,2022,5,True,False,5,19,64,0,0
MATA,31,12,2022,5,True,False,4,19,64,0,1
MATA,31,12,2022,5,True,False,3,20,56,0,0
MATA,31,12,2022,5,True,False,2,20,64,0,1
MATA,31,12,2022,5,True,False,1,19,73,0,2
MATA,31,12,2022,5,True,False,0,19,73,0,12
